成交时间,成交价格,价格变动,成交量,成交金额,性质
13:36:09,18.49,0.0,26,48064,买盘
13:36:12,18.49,0.0,3,5547,买盘
13:36:21,18.48,-0.01,4,7395,卖盘
13:36:27,18.48,0.0,9,16632,卖盘
13:36:30,18.49,0.01,171,316179,买盘
13:36:33,18.49,0.0,22,40678,卖盘
13:36:36,18.5,0.01,26,48078,买盘
13:36:39,18.49,-0.01,31,57344,卖盘
13:36:42,18.48,-0.01,31,57315,卖盘
13:36:51,18.49,0.01,11,20334,买盘
13:36:54,18.48,-0.01,1,1848,卖盘
13:36:57,18.49,0.01,10,18490,买盘
13:37:00,18.48,-0.01,6,11088,卖盘
13:37:06,18.49,0.01,33,60997,买盘
13:37:09,18.49,0.0,38,70260,买盘
13:37:12,18.48,-0.01,37,68376,卖盘
13:37:15,18.48,0.0,80,147840,卖盘
13:37:18,18.48,0.0,166,306768,卖盘
13:37:21,18.49,0.01,3,5547,买盘
13:37:24,18.48,-0.01,2,3696,卖盘
13:37:27,18.48,0.0,9,16633,卖盘
13:37:30,18.48,0.0,97,179256,卖盘
13:37:33,18.48,0.0,318,587665,卖盘
13:37:36,18.48,0.0,43,79477,卖盘
13:37:39,18.48,0.0,7,12936,买盘
13:37:42,18.47,-0.01,7,12929,卖盘
13:37:48,18.47,0.0,11,20325,卖盘
13:37:51,18.48,0.01,13,24024,买盘
13:37:54,18.47,-0.01,1,1847,卖盘
13:38:00,18.47,0.0,77,142219,卖盘
13:38:06,18.48,0.01,15,27719,买盘
13:38:09,18.47,-0.01,1,1847,卖盘
13:38:15,18.47,0.0,41,75727,卖盘
13:38:18,18.47,0.0,10,18470,卖盘
13:38:21,18.47,0.0,91,168157,卖盘
13:38:27,18.48,0.01,12,22176,买盘
13:38:30,18.47,-0.01,3,5541,卖盘
13:38:33,18.47,0.0,23,42481,卖盘
13:38:36,18.48,0.01,18,33263,买盘
13:38:39,18.47,-0.01,26,48042,卖盘
13:38:42,18.48,0.01,3,5544,买盘
13:38:45,18.48,0.0,4,7392,买盘
13:38:48,18.48,0.0,25,46200,买盘
13:38:51,18.48,0.0,5,9240,买盘
13:38:54,18.47,-0.01,23,42503,卖盘
13:39:03,18.48,0.01,20,36960,买盘
13:39:06,18.47,-0.01,20,36953,卖盘
13:39:09,18.47,0.0,16,29559,卖盘
13:39:15,18.47,0.0,20,36940,卖盘
13:39:18,18.46,-0.01,1121,2070515,卖盘
13:39:24,18.47,0.01,44,81285,买盘
13:39:27,18.47,0.0,60,110858,卖盘
13:39:30,18.48,0.01,113,208762,买盘
13:39:33,18.47,-0.01,10,18470,中性盘
13:39:36,18.47,0.0,18,33259,卖盘
13:39:39,18.48,0.01,59,109021,买盘
13:39:45,18.48,0.0,58,107184,买盘
13:39:51,18.48,0.0,4,7392,买盘
13:40:00,18.47,-0.01,55,101585,卖盘
13:40:03,18.48,0.01,70,129270,买盘
13:40:06,18.48,0.0,13,24024,买盘
13:40:09,18.48,0.0,26,48048,买盘
13:40:18,18.48,0.0,41,75765,买盘
13:40:27,18.48,0.0,7,12930,买盘
13:40:30,18.47,-0.01,19,35093,卖盘
13:40:33,18.47,0.0,63,116404,卖盘
13:40:36,18.47,0.0,28,51735,卖盘
13:40:39,18.47,0.0,33,60951,卖盘
13:40:45,18.48,0.01,31,57272,买盘
13:40:51,18.47,-0.01,28,51716,卖盘
13:40:54,18.46,-0.01,4,7384,卖盘
13:41:00,18.47,0.01,9,16619,买盘
13:41:03,18.46,-0.01,2,3692,卖盘
13:41:06,18.47,0.01,16,29552,买盘
13:41:09,18.46,-0.01,1,1846,卖盘
13:41:12,18.47,0.01,10,18470,买盘
13:41:18,18.46,-0.01,13,23998,卖盘
13:41:21,18.46,0.0,8,14768,卖盘
13:41:27,18.47,0.01,55,101585,买盘
13:41:30,18.47,0.0,10,18470,买盘
13:41:33,18.47,0.0,22,40615,买盘
13:41:36,18.47,0.0,24,44328,买盘
13:41:39,18.47,0.0,58,107106,买盘
13:41:45,18.46,-0.01,148,273218,卖盘
13:41:48,18.46,0.0,62,114452,卖盘
13:41:51,18.47,0.01,517,954392,买盘
13:41:54,18.46,-0.01,6,11076,卖盘
13:41:57,18.46,0.0,20,36930,卖盘
13:42:00,18.46,0.0,70,129247,卖盘
13:42:03,18.46,0.0,100,184600,卖盘
13:42:06,18.46,0.0,20,36920,买盘
13:42:09,18.46,0.0,25,46150,买盘
13:42:18,18.46,0.0,15,27690,买盘
13:42:21,18.46,0.0,10,18460,买盘
13:42:30,18.46,0.0,29,53530,买盘
13:42:33,18.46,0.0,39,71994,买盘
13:42:36,18.46,0.0,106,195689,卖盘
13:42:39,18.47,0.01,17,31399,买盘
13:42:45,18.46,-0.01,4,7384,卖盘
13:42:51,18.46,0.0,8,14768,卖盘
13:42:57,18.46,0.0,36,66456,卖盘
13:43:03,18.46,0.0,10,18460,卖盘
13:43:06,18.46,0.0,25,46163,卖盘
13:43:09,18.46,0.0,26,48020,卖盘
13:43:12,18.47,0.01,2,3694,买盘
13:43:18,18.46,-0.01,35,64610,卖盘
13:43:21,18.46,0.0,5,9230,卖盘
13:43:24,18.46,0.0,10,18460,卖盘
13:43:30,18.46,0.0,15,27693,卖盘
13:43:33,18.46,0.0,75,138451,卖盘
13:43:36,18.46,0.0,15,27703,卖盘
13:43:39,18.46,0.0,64,118169,卖盘
13:43:42,18.46,0.0,30,55380,卖盘
13:43:45,18.46,0.0,31,57226,卖盘
13:43:48,18.46,0.0,18,33228,卖盘
13:43:51,18.46,0.0,13,23998,卖盘
13:43:57,18.46,0.0,66,121836,卖盘
13:44:00,18.47,0.01,31,57257,买盘
13:44:03,18.47,0.0,9,16623,买盘
13:44:06,18.46,-0.01,122,225225,卖盘
13:44:09,18.47,0.01,77,142219,买盘
13:44:12,18.46,-0.01,17,31382,卖盘
13:44:21,18.46,0.0,10,18460,卖盘
13:44:27,18.47,0.01,4,7388,买盘
13:44:30,18.47,0.0,57,105279,买盘
13:44:33,18.46,-0.01,15,27690,卖盘
13:44:36,18.47,0.01,20,36934,买盘
13:44:39,18.46,-0.01,1,1846,卖盘
13:44:45,18.46,0.0,2,4430,卖盘
13:44:48,18.47,0.01,30,55410,买盘
13:44:54,18.47,0.0,34,62798,买盘
13:44:57,18.47,0.0,20,36939,买盘
13:45:00,18.47,0.0,25,46175,买盘
13:45:03,18.47,0.0,45,83115,买盘
13:45:06,18.47,0.0,37,68339,买盘
13:45:12,18.46,-0.01,25,46150,卖盘
13:45:24,18.46,0.0,2,3692,卖盘
13:45:27,18.46,0.0,10,18460,卖盘
13:45:30,18.47,0.01,12,22163,买盘
13:45:33,18.46,-0.01,52,96042,卖盘
13:45:36,18.46,0.0,26,48019,卖盘
13:45:39,18.47,0.01,32,59104,买盘
13:45:42,18.46,-0.01,76,140296,卖盘
13:45:45,18.46,0.0,10,18460,卖盘
13:45:48,18.46,0.0,119,219762,卖盘
13:45:51,18.46,0.0,13,23998,卖盘
13:45:54,18.46,0.0,32,59099,卖盘
13:45:57,18.46,0.0,352,649054,卖盘
13:46:00,18.46,0.0,9,16614,买盘
13:46:03,18.46,0.0,60,110760,买盘
13:46:06,18.46,0.0,15,27689,买盘
13:46:09,18.45,-0.01,9,16608,卖盘
13:46:12,18.45,0.0,64,118085,卖盘
13:46:15,18.46,0.01,20,36920,买盘
13:46:33,18.46,0.0,46,84916,买盘
13:46:36,18.46,0.0,42,77503,买盘
13:46:39,18.46,0.0,5,9230,买盘
13:46:42,18.46,0.0,1,1846,买盘
13:46:45,18.46,0.0,5,9230,买盘
13:46:48,18.45,-0.01,222,409620,卖盘
13:46:54,18.46,0.01,10,18460,买盘
13:46:57,18.46,0.0,34,62750,买盘
13:47:00,18.45,-0.01,20,36900,卖盘
13:47:03,18.46,0.01,46,84915,买盘
13:47:06,18.45,-0.01,76,140233,卖盘
13:47:09,18.45,0.0,211,389337,卖盘
13:47:12,18.45,0.0,3,5535,卖盘
13:47:15,18.45,0.0,6,11070,卖盘
13:47:18,18.45,0.0,7,12915,卖盘
13:47:21,18.45,0.0,397,732465,卖盘
13:47:24,18.45,0.0,128,236160,卖盘
13:47:27,18.45,0.0,37,68265,卖盘
13:47:30,18.45,0.0,64,118080,卖盘
13:47:33,18.45,0.0,11,20295,卖盘
13:47:36,18.45,0.0,30,55367,卖盘
13:47:39,18.45,0.0,72,132844,卖盘
13:47:42,18.45,0.0,97,178965,卖盘
13:47:45,18.45,0.0,38,70110,买盘
13:47:57,18.44,-0.01,1,1844,卖盘
13:48:00,18.44,0.0,6,11066,卖盘
13:48:03,18.44,0.0,47,86709,卖盘
13:48:06,18.44,0.0,83,153065,卖盘
13:48:09,18.44,0.0,9,16596,卖盘
13:48:12,18.44,0.0,3,5532,卖盘
13:48:15,18.44,0.0,63,116172,卖盘
13:48:18,18.44,0.0,29,53476,卖盘
13:48:21,18.42,-0.02,85,156678,卖盘
13:48:24,18.42,0.0,2,3684,卖盘
13:48:27,18.42,0.0,6,11052,卖盘
13:48:30,18.43,0.01,11,20273,中性盘
13:48:33,18.42,-0.01,5,9210,卖盘
13:48:36,18.42,0.0,161,296580,卖盘
13:48:45,18.41,-0.01,178,327698,卖盘
13:48:48,18.41,0.0,50,92594,卖盘
13:48:51,18.41,0.0,29,53389,卖盘
13:48:54,18.4,-0.01,49,90177,卖盘
13:49:03,18.4,0.0,246,452640,卖盘
13:49:06,18.4,0.0,43,79133,卖盘
13:49:09,18.4,0.0,494,908428,卖盘
13:49:12,18.4,0.0,371,683184,买盘
13:49:15,18.4,0.0,16,29440,卖盘
13:49:18,18.4,0.0,1,1840,卖盘
13:49:21,18.4,0.0,165,303066,卖盘
13:49:24,18.4,0.0,25,45999,买盘
13:49:30,18.4,0.0,10,18400,买盘
13:49:33,18.4,0.0,142,261190,买盘
13:49:36,18.4,0.0,24,44149,买盘
13:49:39,18.4,0.0,11,20240,买盘
13:49:42,18.41,0.01,245,451419,买盘
13:49:45,18.4,-0.01,83,152720,卖盘
13:49:48,18.4,0.0,67,123290,卖盘
13:49:51,18.4,0.0,73,134330,卖盘
13:49:54,18.41,0.01,2,3682,买盘
13:49:57,18.4,-0.01,5,9200,卖盘
13:50:00,18.42,0.02,102,187787,买盘
13:50:03,18.42,0.0,25,46010,买盘
13:50:06,18.4,-0.02,152,279750,卖盘
13:50:09,18.4,0.0,20,36820,卖盘
13:50:12,18.42,0.02,10,18420,买盘
13:50:15,18.44,0.02,82,151093,买盘
13:50:18,18.41,-0.03,38,69958,卖盘
13:50:21,18.44,0.03,20,36864,买盘
13:50:33,18.44,0.0,44,81129,买盘
13:50:36,18.44,0.0,13,23970,买盘
13:50:42,18.42,-0.02,3,5526,中性盘
13:50:45,18.44,0.02,100,184193,买盘
13:50:51,18.42,-0.02,30,55240,中性盘
13:50:54,18.42,0.0,1,1842,买盘
13:50:57,18.42,0.0,54,99448,买盘
13:51:00,18.42,0.0,9,16578,卖盘
13:51:03,18.42,0.0,44,81046,买盘
13:51:06,18.43,0.01,17,31324,买盘
13:51:09,18.42,-0.01,12,22104,卖盘
13:51:12,18.42,0.0,62,114204,卖盘
13:51:18,18.42,0.0,3,5526,卖盘
13:51:21,18.43,0.01,10,18430,买盘
13:51:24,18.42,-0.01,1,1842,卖盘
13:51:27,18.42,0.0,2,3684,卖盘
13:51:36,18.43,0.01,13,23959,买盘
13:51:42,18.42,-0.01,1,1842,卖盘
13:51:45,18.42,0.0,155,285510,卖盘
13:51:48,18.42,0.0,34,62628,买盘
13:51:54,18.42,0.0,26,47892,买盘
13:51:57,18.41,-0.01,124,228284,卖盘
13:52:03,18.42,0.01,18,33156,买盘
13:52:06,18.42,0.0,44,81047,买盘
13:52:09,18.41,-0.01,50,92050,卖盘
13:52:12,18.41,0.0,10,18410,卖盘
13:52:15,18.42,0.01,33,60783,买盘
13:52:21,18.41,-0.01,4,7364,卖盘
13:52:24,18.41,0.0,12,22092,卖盘
13:52:27,18.41,0.0,22,40504,卖盘
13:52:36,18.42,0.01,35,64449,买盘
13:52:45,18.41,-0.01,251,462091,卖盘
13:53:03,18.41,0.0,52,95721,买盘
13:53:06,18.4,-0.01,25,46013,卖盘
13:53:09,18.4,0.0,11,20250,卖盘
13:53:15,18.4,0.0,8,14720,卖盘
13:53:18,18.41,0.01,44,80998,买盘
13:53:21,18.4,-0.01,62,114084,卖盘
13:53:24,18.41,0.01,131,241101,买盘
13:53:27,18.42,0.01,133,244824,买盘
13:53:30,18.41,-0.01,21,38661,卖盘
13:53:33,18.41,0.0,19,34989,卖盘
13:53:36,18.42,0.01,13,23946,买盘
13:53:39,18.41,-0.01,41,75491,卖盘
13:53:42,18.42,0.01,15,27625,买盘
13:53:45,18.41,-0.01,20,36820,卖盘
13:53:48,18.41,0.0,12,22102,卖盘
13:53:51,18.42,0.01,7,12889,买盘
13:53:54,18.42,0.0,46,84732,买盘
13:53:57,18.42,0.0,10,18420,买盘
13:54:03,18.42,0.0,42,77364,买盘
13:54:06,18.42,0.0,14,25788,买盘
13:54:09,18.42,0.0,34,62628,买盘
13:54:12,18.43,0.01,10,18430,买盘
13:54:15,18.43,0.0,27,49759,买盘
13:54:18,18.42,-0.01,12,22114,卖盘
13:54:21,18.42,0.0,63,116086,卖盘
13:54:24,18.42,0.0,28,51576,卖盘
13:54:27,18.43,0.01,10,18430,买盘
13:54:30,18.43,0.0,27,49761,买盘
13:54:33,18.42,-0.01,90,165780,卖盘
13:54:36,18.43,0.01,13,23959,买盘
13:54:39,18.43,0.0,59,108759,买盘
13:54:42,18.43,0.0,86,158498,卖盘
13:54:48,18.43,0.0,23,42389,买盘
13:54:51,18.43,0.0,3,5529,卖盘
13:54:54,18.44,0.01,10,18440,买盘
13:54:57,18.44,0.0,38,70072,买盘
13:55:00,18.43,-0.01,2,3686,卖盘
13:55:03,18.44,0.01,56,103254,买盘
13:55:06,18.44,0.0,13,23972,买盘
13:55:15,18.43,-0.01,25,46075,卖盘
13:55:18,18.43,0.0,1,1843,卖盘
13:55:21,18.44,0.01,155,285820,买盘
13:55:24,18.44,0.0,100,184434,卖盘
13:55:27,18.44,0.0,174,320834,买盘
13:55:30,18.44,0.0,1,1844,卖盘
13:55:33,18.45,0.01,60,110697,买盘
13:55:36,18.45,0.0,13,23985,买盘
13:55:48,18.45,0.0,69,127305,买盘
13:55:51,18.45,0.0,7,12915,买盘
13:55:54,18.44,-0.01,6,11064,卖盘
13:55:57,18.45,0.01,62,114389,买盘
13:56:00,18.44,-0.01,14,25816,卖盘
13:56:03,18.45,0.01,50,92250,买盘
13:56:06,18.45,0.0,67,123615,买盘
13:56:09,18.44,-0.01,29,53476,卖盘
13:56:15,18.44,0.0,1,1844,卖盘
13:56:18,18.45,0.01,16,29520,买盘
13:56:21,18.44,-0.01,1,1844,卖盘
13:56:24,18.44,0.0,76,140155,卖盘
13:56:27,18.44,0.0,15,27660,卖盘
13:56:30,18.45,0.01,18,33210,买盘
13:56:33,18.45,0.0,101,186329,买盘
13:56:36,18.45,0.0,51,94095,买盘
13:56:42,18.45,0.0,50,92250,买盘
13:56:48,18.44,-0.01,24,44276,卖盘
13:56:51,18.45,0.01,119,219131,买盘
13:56:54,18.45,0.0,1,2269,卖盘
13:56:57,18.45,0.0,31,57193,买盘
13:57:06,18.46,0.01,44,81220,买盘
13:57:09,18.46,0.0,47,86754,买盘
13:57:12,18.46,0.0,36,66456,买盘
13:57:18,18.45,-0.01,1,1845,卖盘
13:57:24,18.45,0.0,38,70110,卖盘
13:57:27,18.45,0.0,2,3690,卖盘
13:57:33,18.45,0.0,9,16605,卖盘
13:57:36,18.45,0.0,45,83062,卖盘
13:57:39,18.45,0.0,10,18450,卖盘
13:57:42,18.46,0.01,64,118124,买盘
13:57:48,18.46,0.0,27,49825,买盘
13:57:51,18.46,0.0,38,70148,买盘
13:57:54,18.45,-0.01,2,3690,卖盘
13:58:00,18.45,0.0,70,129150,卖盘
13:58:03,18.45,0.0,5,9225,卖盘
13:58:06,18.46,0.01,13,23998,买盘
13:58:12,18.45,-0.01,5,9225,卖盘
13:58:15,18.46,0.01,11,20300,买盘
13:58:18,18.45,-0.01,19,35055,卖盘
13:58:24,18.46,0.01,156,287922,买盘
13:58:27,18.45,-0.01,9,16605,卖盘
13:58:30,18.46,0.01,17,31370,买盘
13:58:33,18.46,0.0,1,1846,买盘
13:58:36,18.46,0.0,36,66441,买盘
13:58:39,18.46,0.0,27,49835,买盘
13:58:42,18.46,0.0,28,51688,买盘
13:58:45,18.46,0.0,24,44304,买盘
13:58:48,18.46,0.0,120,221520,买盘
13:58:51,18.45,-0.01,103,190115,卖盘
13:58:54,18.46,0.01,53,97838,买盘
13:58:57,18.45,-0.01,92,169786,卖盘
13:59:06,18.46,0.01,14,25843,买盘
13:59:12,18.45,-0.01,1,1845,卖盘
13:59:18,18.45,0.0,28,51660,卖盘
13:59:21,18.46,0.01,11,20306,买盘
13:59:24,18.45,-0.01,17,31370,卖盘
13:59:27,18.45,0.0,103,190100,卖盘
13:59:30,18.46,0.01,5,9230,买盘
13:59:36,18.46,0.0,13,23998,买盘
13:59:39,18.46,0.0,10,18460,买盘
13:59:45,18.45,-0.01,12,22151,卖盘
13:59:51,18.47,0.02,33,60936,买盘
13:59:54,18.46,-0.01,7,12922,买盘
13:59:57,18.47,0.01,30,55402,买盘
14:00:00,18.45,-0.02,10,18450,卖盘
14:00:03,18.46,0.01,10,18460,中性盘
14:00:06,18.47,0.01,64,118208,买盘
14:00:09,18.47,0.0,11,20316,买盘
14:00:15,18.47,0.0,10,18470,买盘
14:00:21,18.47,0.0,10,18470,买盘
14:00:24,18.46,-0.01,152,280592,卖盘
14:00:27,18.47,0.01,22,40624,买盘
14:00:30,18.46,-0.01,28,51688,卖盘
14:00:33,18.46,0.0,6,11076,卖盘
14:00:36,18.47,0.01,116,214252,买盘
14:00:39,18.46,-0.01,1,1846,卖盘
14:00:42,18.46,0.0,52,96027,卖盘
14:00:45,18.46,0.0,1,1846,卖盘
14:00:48,18.47,0.01,79,145909,买盘
14:00:51,18.46,-0.01,20,36920,卖盘
14:00:54,18.46,0.0,112,206760,卖盘
14:00:57,18.46,0.0,28,51688,买盘
14:01:00,18.46,0.0,56,103371,买盘
14:01:03,18.45,-0.01,1,1845,卖盘
14:01:06,18.45,0.0,60,110757,卖盘
14:01:09,18.45,0.0,10,18450,卖盘
14:01:12,18.45,0.0,3,5535,卖盘
14:01:15,18.45,0.0,5,9225,卖盘
14:01:18,18.45,0.0,144,265680,卖盘
14:01:21,18.45,0.0,1,1845,卖盘
14:01:27,18.46,0.01,94,173435,买盘
14:01:30,18.46,0.0,71,131036,买盘
14:01:33,18.46,0.0,48,88604,买盘
14:01:36,18.46,0.0,14,25843,买盘
14:01:48,18.45,-0.01,16,29520,卖盘
14:01:54,18.45,0.0,8,14760,卖盘
14:01:57,18.45,0.0,17,31365,卖盘
14:02:03,18.45,0.0,2,3690,卖盘
14:02:06,18.46,0.01,15,27688,买盘
14:02:09,18.45,-0.01,2,3690,卖盘
14:02:15,18.46,0.01,25,46150,买盘
14:02:18,18.45,-0.01,1,1845,卖盘
14:02:24,18.45,0.0,63,116260,卖盘
14:02:27,18.45,0.0,11,20295,卖盘
14:02:33,18.45,0.0,75,138375,卖盘
14:02:36,18.45,0.0,15,27688,卖盘
14:02:39,18.46,0.01,11,20306,买盘
14:02:42,18.45,-0.01,7,12915,卖盘
14:02:45,18.45,0.0,26,47970,卖盘
14:02:51,18.45,0.0,31,57195,卖盘
14:02:54,18.45,0.0,49,90405,卖盘
14:02:57,18.45,0.0,4,7380,卖盘
14:03:03,18.45,0.0,147,271215,卖盘
14:03:06,18.45,0.0,66,121770,买盘
14:03:09,18.44,-0.01,11,20288,卖盘
14:03:15,18.45,0.01,25,46115,买盘
14:03:18,18.44,-0.01,24,44277,卖盘
14:03:21,18.45,0.01,24,44276,买盘
14:03:24,18.44,-0.01,50,92210,卖盘
14:03:27,18.45,0.01,46,84869,中性盘
14:03:30,18.44,-0.01,5,9220,卖盘
14:03:36,18.45,0.01,89,164175,买盘
14:03:39,18.45,0.0,10,18450,买盘
14:03:42,18.45,0.0,23,42423,买盘
14:03:45,18.44,-0.01,37,68238,卖盘
14:03:51,18.45,0.01,91,167855,买盘
14:03:54,18.45,0.0,21,38734,买盘
14:04:00,18.44,-0.01,5,9220,卖盘
14:04:06,18.45,0.01,55,101475,买盘
14:04:15,18.44,-0.01,19,35036,卖盘
14:04:24,18.43,-0.01,45,82935,卖盘
14:04:27,18.43,0.0,5,9215,卖盘
14:04:36,18.43,0.0,30,55303,卖盘
14:04:39,18.44,0.01,42,77448,买盘
14:04:42,18.44,0.0,3,5532,买盘
14:04:45,18.44,0.0,3,5532,买盘
14:04:48,18.43,-0.01,20,36860,卖盘
14:04:51,18.43,0.0,15,27645,卖盘
14:04:54,18.44,0.01,41,75604,买盘
14:04:57,18.44,0.0,91,167804,买盘
14:05:00,18.44,0.0,15,27655,买盘
14:05:03,18.43,-0.01,49,90318,卖盘
14:05:06,18.44,0.01,53,97732,买盘
14:05:09,18.43,-0.01,16,29493,卖盘
14:05:12,18.43,0.0,13,23959,卖盘
14:05:15,18.44,0.01,18,33192,买盘
14:05:21,18.44,0.0,1,1844,买盘
14:05:27,18.43,-0.01,58,106894,卖盘
14:05:36,18.44,0.01,13,23972,买盘
14:05:42,18.43,-0.01,15,27645,卖盘
14:05:45,18.43,0.0,2,3686,卖盘
14:05:48,18.43,0.0,15,27645,卖盘
14:05:51,18.43,0.0,7,12901,卖盘
14:05:54,18.43,0.0,29,53474,卖盘
14:06:06,18.43,0.0,18,33187,卖盘
14:06:12,18.43,0.0,18,33176,卖盘
14:06:18,18.43,0.0,6,11058,卖盘
14:06:21,18.43,0.0,10,18430,卖盘
14:06:24,18.43,0.0,24,44232,卖盘
14:06:27,18.43,0.0,45,82935,卖盘
14:06:30,18.44,0.01,41,75604,买盘
14:06:33,18.43,-0.01,8,14744,卖盘
14:06:36,18.44,0.01,14,25816,买盘
14:06:39,18.44,0.0,3,5532,买盘
14:06:42,18.43,-0.01,178,328054,卖盘
14:06:48,18.42,-0.01,136,250618,卖盘
14:07:00,18.42,0.0,20,36840,卖盘
14:07:03,18.43,0.01,5,9215,买盘
14:07:06,18.43,0.0,39,71877,买盘
14:07:09,18.42,-0.01,17,31314,卖盘
14:07:15,18.42,0.0,16,29472,卖盘
14:07:18,18.42,0.0,1,1842,卖盘
14:07:21,18.42,0.0,21,38682,卖盘
14:07:24,18.42,0.0,2,3684,卖盘
14:07:27,18.42,0.0,38,69996,卖盘
14:07:30,18.43,0.01,82,151126,买盘
14:07:36,18.43,0.0,97,178771,买盘
14:07:42,18.43,0.0,17,31331,买盘
14:07:45,18.43,0.0,6,11058,卖盘
14:07:48,18.43,0.0,1,1843,卖盘
14:07:54,18.43,0.0,8,14744,卖盘
14:08:00,18.43,0.0,22,40546,卖盘
14:08:06,18.44,0.01,13,23972,买盘
14:08:09,18.43,-0.01,1,1843,卖盘
14:08:15,18.44,0.01,50,92200,买盘
14:08:21,18.44,0.0,4,7376,买盘
14:08:24,18.44,0.0,39,71916,买盘
14:08:27,18.43,-0.01,54,99522,卖盘
14:08:30,18.43,0.0,5,9215,卖盘
14:08:33,18.44,0.01,4,7376,买盘
14:08:36,18.43,-0.01,27,49774,卖盘
14:08:39,18.44,0.01,27,49785,买盘
14:08:48,18.44,0.0,42,77440,买盘
14:08:57,18.44,0.0,7,12908,买盘
14:09:00,18.43,-0.01,2,3686,卖盘
14:09:03,18.44,0.01,29,53476,买盘
14:09:06,18.44,0.0,101,186244,买盘
14:09:09,18.44,0.0,4,7376,买盘
14:09:12,18.44,0.0,5,9219,买盘
14:09:15,18.44,0.0,39,71916,买盘
14:09:18,18.43,-0.01,3,5529,卖盘
14:09:24,18.43,0.0,6,11058,卖盘
14:09:27,18.43,0.0,64,117972,卖盘
14:09:30,18.44,0.01,177,326228,买盘
14:09:36,18.44,0.0,13,23972,买盘
14:09:45,18.44,0.0,60,110640,买盘
14:09:57,18.44,0.0,33,60852,买盘
14:10:03,18.43,-0.01,60,110580,卖盘
14:10:06,18.43,0.0,61,112478,卖盘
14:10:09,18.43,0.0,2,3686,卖盘
14:10:12,18.44,0.01,7,12906,买盘
14:10:18,18.43,-0.01,5,9215,卖盘
14:10:24,18.43,0.0,12,22116,卖盘
14:10:27,18.43,0.0,77,141939,卖盘
14:10:30,18.43,0.0,16,29488,卖盘
14:10:33,18.43,0.0,5,9215,卖盘
14:10:36,18.44,0.01,156,287552,买盘
14:10:39,18.43,-0.01,6,11058,卖盘
14:10:45,18.44,0.01,57,105062,买盘
14:10:51,18.43,-0.01,18,33174,卖盘
14:10:57,18.43,0.0,49,90307,卖盘
14:11:03,18.43,0.0,49,90307,买盘
14:11:06,18.43,0.0,50,92163,卖盘
14:11:09,18.44,0.01,37,68225,买盘
14:11:12,18.43,-0.01,50,92150,卖盘
14:11:18,18.44,0.01,27,49788,买盘
14:11:24,18.43,-0.01,134,246962,卖盘
14:11:27,18.43,0.0,44,81092,卖盘
14:11:33,18.43,0.0,34,62662,卖盘
14:11:36,18.43,0.0,15,27658,卖盘
14:11:39,18.44,0.01,2,3688,买盘
14:11:48,18.44,0.0,28,51632,买盘
14:11:57,18.44,0.0,30,55320,买盘
14:12:00,18.44,0.0,38,70072,买盘
14:12:03,18.43,-0.01,9,16587,卖盘
14:12:06,18.44,0.01,57,105108,买盘
14:12:12,18.43,-0.01,16,29488,卖盘
14:12:15,18.44,0.01,25,46100,买盘
14:12:18,18.43,-0.01,79,145646,卖盘
14:12:21,18.43,0.0,17,31343,卖盘
14:12:24,18.43,0.0,138,254334,卖盘
14:12:27,18.43,0.0,50,92161,卖盘
14:12:33,18.44,0.01,37,68218,买盘
14:12:36,18.43,-0.01,31,57146,卖盘
14:12:39,18.43,0.0,8,14744,卖盘
14:12:42,18.44,0.01,9,16596,买盘
14:12:48,18.43,-0.01,142,261706,卖盘
14:12:57,18.43,0.0,44,81070,买盘
14:13:00,18.43,0.0,26,47918,买盘
14:13:06,18.43,0.0,58,106894,买盘
14:13:09,18.43,0.0,38,70034,买盘
14:13:12,18.43,0.0,20,36860,买盘
14:13:15,18.43,0.0,2,3686,买盘
14:13:18,18.43,0.0,16,29488,买盘
14:13:21,18.43,0.0,1,1843,卖盘
14:13:24,18.44,0.01,32,59008,买盘
14:13:27,18.43,-0.01,48,88464,卖盘
14:13:30,18.43,0.0,2,3686,卖盘
14:13:36,18.43,0.0,43,79262,卖盘
14:13:39,18.43,0.0,1,1843,卖盘
14:13:42,18.43,0.0,191,352013,卖盘
14:13:45,18.43,0.0,27,49761,卖盘
14:13:48,18.43,0.0,5,9215,买盘
14:13:54,18.42,-0.01,121,222906,卖盘
14:13:57,18.44,0.02,83,153006,买盘
14:14:03,18.42,-0.02,3,5526,卖盘
14:14:06,18.43,0.01,114,210079,买盘
14:14:12,18.44,0.01,41,75601,买盘
14:14:15,18.45,0.01,38,70073,买盘
14:14:21,18.43,-0.02,53,97679,卖盘
14:14:24,18.43,0.0,37,68191,卖盘
14:14:27,18.43,0.0,81,149283,买盘
14:14:36,18.45,0.02,13,23978,买盘
14:14:39,18.43,-0.02,1,1843,卖盘
14:14:42,18.43,0.0,7,12901,卖盘
14:14:48,18.45,0.02,93,171435,买盘
14:15:00,18.43,-0.02,57,105051,卖盘
14:15:03,18.43,0.0,1,1843,买盘
14:15:06,18.43,0.0,62,114266,买盘
14:15:12,18.43,0.0,41,75545,买盘
14:15:18,18.43,0.0,17,31315,买盘
14:15:21,18.42,-0.01,4,7368,卖盘
14:15:24,18.42,0.0,23,42366,卖盘
14:15:27,18.42,0.0,48,88416,卖盘
14:15:30,18.42,0.0,3,5526,卖盘
